,PLAYER,GP,MIN,DIST.FEET,DIST.MILES,DIST.MILESOFF,DIST.MILESDEF,AVGSPEED,AVGSPEEDOFF,AVGSPEEDDEF,LESSTHAN5FT.FGM,LESSTHAN5FT.FGA,LESSTHAN5FT.FG%,5-9FT.FGM,5-9FT.FGA,5-9FT.FG%,10-14FT.FGM,10-14FT.FGA,10-14FT.FG%,15-19FT.FGM,15-19FT.FGA,15-19FT.FG%,20-24FT.FGM,20-24FT.FGA,20-24FT.FG%,25-29FT.FGM,25-29FT.FGA,25-29FT.FG%,UNNAMED:0,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,AGE,SCREENASSISTS,SCREENASSISTSPTS,DEFLECTIONS,OFFLOOSEBALLSRECOVERED,DEFLOOSEBALLSRECOVERED,LOOSEBALLSRECOVERED,%LOOSEBALLSRECOVEREDOFF,%LOOSEBALLSRECOVEREDDEF,CHARGESDRAWN,CONTESTED2PTSHOTS,CONTESTED3PTSHOTS,CONTESTEDSHOTS,TEAM,W,L,PASSESMADE,PASSESRECEIVED,SECONDARYAST,POTENTIALAST,ASTPTSCREATED.1,ASTADJ,ASTTOPASS%,ASTTOPASS%ADJ,TOTALMIN,Player,2020/21
310,Taj Gibson,45,20.8,8054.7,1.53,0.81,0.72,4.12,4.29,3.96,1.4559280528786913,2.5,73.9,0.1,0.3,38.5,0.2972515234679317,0.3,58.3,0.0,0.1,20.0,0.15963014559188393,0.2,27.3,0.0,0.1,16.7,353,5.4,2.2,3.5,62.7,0.15963014559188393,0.3,20.0,0.9,1.2,72.7,1.570217199280819,1.929289267819273,2.3695245756691548,0.5,0.7936884097818228,1.066036118233497,2.2,18.1,0,0,2.9,36,1.978345424808467,7.8,1.066036118233497,0.3,0.4,0.7936884097818228,46.9,53.1,0.09,2.302585092994046,1.279864898273159,6.6,NYK,29,16,3.5331249247047034,9.6,0.1,1.2,2.0,0.9391054096403263,4.2,4.6,936.0,Taj Gibson,3283684
312,Taurean Prince,41,22.1,8316.7,1.58,0.84,0.74,4.01,4.27,3.75,0.9665880553341584,2.0,48.1,0.2,0.9,26.3,0.3978950492476191,0.8,36.4,0.15091338337746688,0.3,33.3,0.8342853150327698,1.8,43.8,0.8,2.1,38.4,197,9.5,3.2,8.0,40.1,1.236470656343933,3.8,40.0,1.6,1.9,85.5,0.5957987257888163,1.7727257769947524,1.902310112750046,1.1,0.7609326869741802,0.6817704935778373,1.8,19.0,0,0,-3.1,27,0.15091338337746688,0.3,1.188008953336922,0.2,0.3,0.5957987257888163,45.5,54.5,0.12,1.4487804380676268,1.4487804380676268,4.0,CLE,15,26,3.5378723950482875,21.0,0.2,3.4,4.8,1.5574299068785442,9.1,11.4,906.1,Taurean Prince,12250000
315,Terrence Ross,46,29.3,11813.4,2.24,1.25,0.99,4.28,4.69,3.85,0.6845781478348439,1.4,57.6,0.4,1.0,36.2,0.8014045202593638,1.8,54.1,0.9059990458376074,2.5,46.1,0.6845781478348439,2.4,31.3,1.4,4.1,34.6,80,15.6,5.5,13.4,41.2,1.2043140430257153,5.7,33.7,2.6,3.0,87.0,0.31378881828950184,1.570462902881613,1.6443173703314649,1.6,0.8014045202593638,0.47892277947486567,1.9,26.1,0,0,-5.1,30,0.0,0.0,1.0871705162483247,0.3,0.4,0.6206131856461767,40.6,59.4,0.0,1.0871705162483247,1.4626547921445534,4.3,ORL,16,30,3.251115017205389,29.0,0.3,4.9,6.0,1.518010968084876,11.6,14.2,1347.8,Terrence Ross,13500000
316,Terry Rozier,69,34.5,14003.4,2.65,1.4,1.25,4.35,4.64,4.06,1.1926040767191763,3.9,56.6,0.7,1.5,42.9,0.6069260051128165,1.4,57.3,0.2723477084516742,0.9,34.4,0.9420432279765697,3.5,43.0,1.8,4.9,37.1,39,20.4,7.4,16.4,45.0,1.4676739673882686,8.3,38.9,2.4,2.9,81.7,0.5483726963612423,1.5812173447918492,1.7212125958743696,1.9,0.8571866925164509,0.3488180724435123,1.7,35.1,5,0,-1.3,27,0.2723477084516742,0.6,1.1604297196913202,0.6,0.4,0.714653385780909,56.7,43.3,0.17,0.8118959333362876,1.5595166740587312,4.8,CHA,32,37,3.859355769903921,54.1,0.8,7.9,11.0,1.8764735234008845,9.5,12.0,2380.5,Terry Rozier,18900000
317,Thaddeus Young,68,24.3,9435.1,1.79,0.97,0.82,4.13,4.41,3.84,1.8689491079191851,5.9,63.1,1.3,2.6,50.8,0.2595111954850846,0.4,48.1,0.0,0.2,23.1,0.13815033848081718,0.4,29.6,0.1,0.3,29.4,142,12.1,5.4,9.7,55.9,0.2595111954850846,0.7,26.7,1.0,1.7,62.8,1.5483502204542623,1.8915489398364258,2.320934231662242,2.0,0.9668430110369864,0.6359887667199967,2.2,29.0,7,0,2.1,33,1.5793604571968223,6.1,1.449095262358921,0.5,0.2,0.7817005779013904,71.2,28.8,0.28,1.9771626925594177,1.5163474893680884,6.5,CHI,30,38,4.106004712739501,32.4,0.4,6.9,10.9,2.129113151477074,10.6,12.5,1652.4,Thaddeus Young,13545000
318,Thanasis Antetokounmpo,57,9.7,4038.1,0.76,0.4,0.36,4.39,4.67,4.11,1.6257981955393075,1.8,59.8,0.0,0.1,14.3,0.0,0.0,0.0,0.0,0.0,100,0.31563814971837095,0.2,33.3,0.1,0.3,26.7,452,2.9,1.2,2.4,48.9,0.31563814971837095,0.5,24.1,0.4,0.9,51.0,1.4679218551789988,1.6962774533549165,2.215386257010522,0.8,0.9100859549872722,0.5551877364196907,1.3,7.7,1,0,-0.2,28,0.9100859549872722,1.1,1.4679218551789988,0.4,0.2,1.1714922120367703,71.9,28.1,0.04,1.8238839560318247,1.4679218551789988,2.4,MIL,37,20,3.4595959578361057,7.4,0.1,1.4,2.1,1.4679218551789988,9.7,10.8,552.9,Thanasis Antetokounmpo,1701593
320,Tobias Harris,62,32.5,12340.6,2.34,1.27,1.06,4.07,4.39,3.74,1.4639673994381088,4.8,63.7,1.5,3.2,47.5,0.7455936559324878,1.9,50.0,0.5740170841783621,1.5,46.3,0.4407332469456224,1.2,44.4,0.9,2.4,38.8,48,19.5,7.6,14.9,51.2,0.8919980393051105,3.4,39.4,2.9,3.3,89.2,0.7455936559324878,2.004800883295294,2.1438598632860404,1.7,0.6916075343743525,0.634539753606474,1.9,36.4,11,0,5.2,28,0.5740170841783621,1.4,0.9363949728055575,0.3,0.3,0.509594096516744,46.2,53.8,0.0,1.6289388350968255,1.2662973379393216,6.0,PHI,44,18,3.920052223274894,42.6,0.5,7.0,9.6,1.8075318643688134,7.9,10.3,2015.0,Tobias Harris,34358850
321,Tomas Satoransky,58,22.5,9537.1,1.81,0.99,0.82,4.54,4.97,4.1,1.175573329804238,1.9,72.3,0.3,0.8,40.0,0.27763173659827955,0.5,38.7,0.27763173659827955,0.3,72.2,0.4946962418361071,1.1,36.5,0.4,1.0,37.9,252,7.7,2.9,5.7,51.4,0.7514160886839212,2.0,35.6,1.2,1.4,84.8,0.5877866649021191,1.3962446919730587,1.5769147207285403,1.7,0.7514160886839212,0.27763173659827955,1.5,18.8,1,0,0.0,29,0.3920420877760237,0.7,1.1249295969854831,0.2,0.3,0.5877866649021191,48.3,51.7,0.02,1.3962446919730587,1.175573329804238,3.3,CHI,25,33,4.1595078881285135,41.2,0.6,8.3,11.9,2.31451366385932,11.8,14.3,1305.0,Tomas Satoransky,10000000
323,Tony Snell,47,21.1,7903.1,1.5,0.79,0.7,3.99,4.17,3.81,0.2935887641671711,0.4,47.6,0.2,0.4,38.9,0.15753020315191069,0.3,43.8,0.0,0.1,25.0,0.8607479622754521,1.4,57.4,0.5,1.0,54.5,354,5.3,1.9,3.6,51.5,1.1687629940826296,2.3,56.9,0.2,0.2,100.0,0.5202596559993493,1.4844011438010005,1.6282178070856965,0.4,0.41333296930877805,0.2935887641671711,1.6,11.1,0,0,1.4,29,0.5202596559993493,1.0,0.93040861341994,0.1,0.2,0.41333296930877805,43.8,56.3,0.0,1.5223403619772278,1.5223403619772278,4.2,ATL,29,18,3.2933764078210546,13.0,0.1,2.2,3.2,1.220424409217941,8.3,9.2,991.7,Tony Snell,12178571
324,Torrey Craig,50,16.1,6642.9,1.26,0.66,0.59,4.41,4.65,4.17,1.2411608749428211,1.6,69.1,0.1,0.4,22.2,0.2017993637535255,0.2,63.6,0.0,0.1,28.6,0.513307014617376,1.0,32.7,0.5,1.2,39.7,345,5.5,2.2,4.5,48.0,1.0256185227577912,2.1,36.8,0.3,0.4,77.3,1.2411608749428211,1.9824995964876053,2.2742367379897903,0.5,0.8508408224635478,0.7504781122990537,1.7,14.5,2,0,-1.9,30,0.513307014617376,0.9,1.418382675671391,0.2,0.1,0.6389074116229486,61.1,38.9,0.02,1.6996532609517165,1.6579322623727109,4.0,PHX,33,17,3.5158930706734357,10.4,0.0,1.5,2.4,1.1743456767689038,6.7,6.8,805.0000000000001,Torrey Craig,1678854
326,Trevor Ariza,30,28.0,10716.3,2.03,1.04,0.99,4.09,4.24,3.94,1.1174807729724925,2.9,54.7,0.0,0.2,16.7,0.0,0.1,0.0,0.0,0.1,33.3,0.7687845947655655,2.5,34.7,0.8,2.3,35.3,199,9.4,3.3,8.0,41.1,1.1586765294107597,4.8,35.0,1.1,1.5,77.3,0.7687845947655655,1.7941375916330224,1.9701048776423702,0.7,0.8266785731844679,0.5717863235556778,1.8,22.1,1,0,1.3,36,0.4149438520627081,1.0,1.4384801142904609,0.3,0.4,0.6418538861723947,40.0,60.0,0.17,1.5536231333277037,1.580450375560848,5.9,MIA,17,13,3.596920794543126,21.1,0.1,3.6,4.8,1.3424917384614978,6.7,8.0,840.0,Trevor Ariza,12800000
327,Trey Burke,62,14.7,5909.4,1.12,0.58,0.54,4.3,4.43,4.15,0.7995275841185171,1.1,48.6,0.2,0.3,50.0,0.6828906803927564,0.7,54.8,0.5508309583796898,0.8,45.7,0.6828906803927564,1.4,31.0,0.6,1.4,41.2,304,6.6,2.4,5.7,42.8,1.1644255072376815,2.6,35.4,0.8,0.9,89.5,0.3986391430377646,0.9985288301111273,1.1644255072376815,0.5,0.9039702474861144,0.21905356606268467,1.0,11.2,0,0,0.2,28,0.5508309583796898,0.7,1.1644255072376815,0.2,0.1,0.5508309583796898,61.1,38.9,0.02,1.2380784168124468,0.6828906803927564,1.4,DAL,35,27,3.6175149679059655,19.2,0.2,2.8,3.5,1.5929766353800285,8.8,11.0,911.4,Trey Burke,3000000
328,Trey Lyles,23,15.6,6071.1,1.15,0.62,0.52,4.26,4.59,3.95,1.2636920390275583,1.4,77.4,0.1,0.3,33.3,0.20763936477824455,0.3,33.3,0.0,0.3,14.3,0.5260930958967791,0.7,37.5,0.3,1.0,33.3,372,5.0,1.9,3.9,47.8,0.8690378470236095,1.7,35.0,0.7,1.0,65.2,0.653926467406664,2.153549513833558,2.2553322081435003,0.3,0.5260930958967791,0.0,0.6,11.1,1,0,-4.7,25,0.8690378470236095,1.2,0.9614111671546247,0.0,0.1,0.20763936477824455,33.3,66.7,0.0,1.8777018990287797,1.5459245067117746,4.0,SAS,10,13,3.7824398521944738,11.0,0.0,1.8,1.7,1.0459685551826878,3.3,4.4,358.8,Trey Lyles,5500000
329,Tristan Thompson,54,23.8,9148.7,1.73,0.91,0.83,4.11,4.25,3.96,1.4294665329850995,3.9,53.6,0.9,1.8,50.5,0.14085743271659545,0.3,46.7,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,259,7.6,3.1,6.0,51.8,0.0,0.1,0.0,1.3,2.2,59.2,1.7385477798007456,2.1474535401111954,2.584156093851509,1.1,0.47314993493510055,0.6458265243698732,2.2,21.2,5,0,0.4,30,1.9530872133556767,9.3,0.6458265243698732,0.4,0.3,0.7221347174331975,60.5,39.5,0.0,2.3250205998759976,1.3925771042993857,8.1,BOS,27,27,3.564906079295519,18.4,0.2,2.3,3.4,1.2296896923310656,5.5,6.9,1285.2,Tristan Thompson,9258000
331,Tyler Cook,32,13.7,5205.8,0.99,0.54,0.45,4.25,4.6,3.89,1.9141278129857138,3.0,72.2,0.1,0.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,377,4.9,2.2,3.2,67.0,0.0,0.1,50.0,0.5,1.1,48.6,1.2134171171685237,1.874605655048374,2.184163167159402,0.7,0.581277284716602,0.23331066866965414,1.1,9.5,0,0,-1.1,23,1.2134171171685237,2.1,0.9464871311051718,0.3,0.1,0.7183737435056209,69.2,30.8,0.0,1.4852475322027168,1.3585404983377198,2.4,DET,11,21,3.559925680802096,9.5,0.0,1.4,1.4,0.9464871311051718,4.1,4.8,438.4,Tyler Cook,693141
333,Tyler Johnson,39,17.5,6866.5,1.3,0.69,0.61,4.17,4.47,3.87,0.48066092371972363,0.5,55.6,0.1,0.2,42.9,0.18707215955255246,0.3,45.5,0.18707215955255246,0.3,36.4,0.8919980393051105,1.7,43.8,0.6,1.8,31.4,347,5.4,1.8,4.7,39.3,1.2437428171359843,3.4,36.4,0.5,0.5,85.7,0.34460236270446315,1.5481702267535558,1.6320377443513412,0.4,0.6004051288613306,0.0,1.1,10.2,0,0,1.2,29,0.34460236270446315,0.5,0.9729410801627201,0.1,0.2,0.48066092371972363,30.8,69.2,0.13,1.3013587503141053,1.3013587503141053,2.6,BKN,29,10,3.5884275066206124,17.8,0.2,2.2,3.2,1.4074965687704935,7.1,8.9,682.5,Tyler Johnson,2028594
336,Tyus Jones,70,17.5,7161.2,1.36,0.74,0.62,4.43,4.86,4.02,0.8039215860618518,1.1,50.6,0.5,1.0,48.6,0.8919980393051105,1.5,50.0,0.18707215955255246,0.2,43.8,0.48066092371972363,1.0,30.0,0.4,1.1,33.3,319,6.3,2.5,5.9,43.1,0.8039215860618518,2.0,32.1,0.6,0.6,91.1,0.48066092371972363,1.5034422744938891,1.6320377443513412,0.7,1.0478201218280045,0.18707215955255246,0.4,16.6,2,0,-1.2,25,0.18707215955255246,0.2,1.3013587503141053,0.1,0.2,0.6004051288613306,37.0,63.0,0.01,0.9729410801627201,1.355835153635182,2.1,MEM,36,34,4.2052042155822065,34.0,0.5,6.5,9.3,2.327974326998865,11.5,14.0,1225.0,Tyus Jones,8817143
337,Victor Oladipo,33,32.7,12708.4,2.41,1.29,1.12,4.27,4.64,3.91,1.4845193878766174,5.3,58.3,0.7,1.7,40.4,0.36489792311916436,1.2,36.8,0.36489792311916436,1.5,23.5,0.7934490512615112,2.5,42.7,1.5,5.1,28.7,44,19.8,7.1,17.5,40.8,1.2925883984580466,7.2,32.6,3.2,4.2,75.4,0.36489792311916436,1.7840848344749463,1.8380709560330815,2.5,0.9326696239581946,0.36489792311916436,2.5,35.4,0,0,-2.2,29,0.43855083269392964,1.1,1.4592548862171355,0.4,0.6,0.7423741213250957,41.2,58.8,0.36,1.4067263999370963,1.5566949922792852,6.1,MIA,13,20,3.749612003187505,49.3,0.9,7.5,11.8,1.9844753394057042,12.1,15.2,1079.1000000000001,Victor Oladipo,21000000
338,Wayne Ellington,46,22.0,8596.9,1.63,0.94,0.69,4.28,4.7,3.82,0.5978370007556205,0.7,65.6,0.0,0.1,25.0,0.0,0.1,33.3,0.2831262559159203,0.4,52.9,0.7633514392331938,2.0,33.7,1.9,4.1,45.9,194,9.6,3.2,7.3,44.1,1.6274564179367788,6.0,42.2,0.6,0.8,80.0,0.39938606203178223,1.2859716394920215,1.3725641683079886,0.7,0.5035263212843792,0.2831262559159203,1.3,15.1,0,0,-1.5,33,0.2831262559159203,0.6,0.7633514392331938,0.2,0.3,0.5978370007556205,42.9,57.1,0.0,1.1401612915809822,1.489835040060731,3.4,DET,13,33,3.332204510175204,19.5,0.1,2.5,3.8,1.3725641683079886,8.8,10.8,1012.0,Wayne Ellington,3564753
339,Wesley Matthews,58,19.5,7716.9,1.46,0.78,0.69,4.21,4.45,3.96,0.4407332469456222,0.5,58.1,0.0,0.2,22.2,0.0,0.1,40.0,0.0,0.2,0.0,0.6539264674066639,1.5,31.5,0.7,1.9,36.1,380,4.8,1.5,4.3,35.3,1.1088164588423515,3.4,33.5,0.6,0.7,85.4,0.4407332469456222,1.2237754316221157,1.3746888149995826,0.4,0.829559036049822,0.4407332469456222,1.4,10.5,0,0,0.7,34,0.16941815195804674,0.3,1.1679469820691737,0.2,0.3,0.6539264674066639,45.2,54.8,0.05,1.3746888149995826,1.32687094064909,3.1,LAL,33,25,3.425014063520178,14.6,0.1,1.7,2.5,1.1679469820691737,5.8,7.2,1131.0,Wesley Matthews,3623000
340,Will Barton,56,31.0,11789.4,2.23,1.2,1.04,4.11,4.34,3.89,1.1651649091773821,3.5,53.4,0.4,1.4,30.7,0.2989091350455644,0.7,45.9,0.2989091350455644,0.7,44.4,0.5949295524144992,1.7,44.1,1.1,3.1,34.1,131,12.7,4.6,10.9,42.6,1.1282754804916686,4.6,38.1,1.7,2.2,78.5,0.5949295524144992,1.575313866597973,1.7307987694383677,1.7,0.7154766569580339,0.3815249005621561,1.7,24.6,0,0,4.1,30,0.2088483111273832,0.4,1.0501446531258891,0.2,0.3,0.3815249005621561,37.5,62.5,0.04,1.2007417837444894,1.4472984175832606,4.7,DEN,37,19,3.626489161514655,36.0,0.6,5.6,8.1,1.7511614639572524,10.3,13.0,1736.0,Will Barton,13723214
341,Willie Cauley-Stein,53,17.1,6754.6,1.28,0.68,0.59,4.29,4.56,4.02,1.6506808709681495,2.9,67.5,0.1,0.1,80.0,0.19105523676270922,0.1,42.9,0.0,0.1,33.3,0.0,0.2,22.2,0.0,0.1,25.0,356,5.3,2.2,3.4,63.2,0.0,0.2,9.1,0.9,1.5,62.8,1.2602536402245255,2.0459936076122958,2.348865845558052,0.5,0.6109090823229731,0.9873866535578852,2.4,14.7,1,0,2.6,27,2.0184056510934667,6.9,1.133098464739279,0.3,0.2,0.7191226669632058,54.2,45.8,0.02,2.348865845558052,1.5664205273504095,6.3,DAL,29,24,3.660858941781761,11.2,0.2,1.3,1.8,1.0628942060660302,3.7,4.9,906.3000000000001,Willie Cauley-Stein,4100000
342,Willy Hernangomez,47,18.0,7147.3,1.35,0.71,0.64,4.28,4.6,3.99,1.791759469228055,4.2,60.7,0.5,0.9,54.8,0.3364722366212129,0.4,43.8,0.0,0.1,33.3,0.0,0.1,25.0,0.0,0.2,0.0,249,7.8,3.2,5.7,56.3,0.0,0.2,10.0,1.3,2.0,66.7,1.791759469228055,2.322387720290225,2.7212954278522306,0.7,0.6931471805599453,0.6931471805599453,1.4,20.0,11,0,-0.3,27,1.6486586255873816,4.8,0.9555114450274363,0.4,0.2,0.7884573603642703,67.9,32.1,0.06,2.379546134130174,1.33500106673234,6.3,NOP,20,27,3.8958936234982624,16.1,0.1,2.3,2.9,1.2809338454620642,4.4,5.3,846.0,Willy Hernangomez,1737145
344,Yuta Watanabe,50,14.5,6413.2,1.21,0.67,0.54,4.68,5.18,4.19,0.9121442159123064,1.1,59.3,0.1,0.3,35.3,0.2217632888452514,0.3,25.0,0.0,0.1,33.3,0.5566557463069458,1.0,29.8,0.4,0.8,50.0,398,4.4,1.6,3.6,43.9,1.0072025382666159,1.8,40.0,0.5,0.6,82.8,1.0072025382666159,1.975038421978337,2.19107544189587,0.4,0.807091439909163,0.6896929456918579,1.1,11.7,0,0,-0.8,26,0.5566557463069458,0.7,1.0072025382666159,0.1,0.2,0.6896929456918579,38.9,61.1,0.02,1.7434864127147205,1.8267715151877637,3.9,TOR,24,26,3.6041851398762077,10.9,0.2,1.6,2.0,1.3166855364259074,5.6,7.4,725.0,Yuta Watanabe,737996
345,Zach LaVine,58,35.1,14326.0,2.71,1.49,1.22,4.37,4.81,3.93,1.7255100836868542,7.1,63.6,0.3,0.8,44.4,0.26826398659467937,0.9,39.2,0.599118230911669,1.5,54.1,0.8903152454708944,3.2,44.3,2.4,5.8,41.1,7,27.4,9.8,19.4,50.7,1.5012243277938677,8.2,41.9,4.4,5.1,84.9,0.4795730802618863,1.7070763819980164,1.8129019058018643,3.5,0.599118230911669,0.413975797776073,2.4,41.0,3,0,-0.2,26,0.26826398659467937,0.7,0.8472978603872034,0.4,0.4,0.599118230911669,48.9,51.1,0.0,1.4781019103730133,1.454432166287109,6.5,CHI,26,32,3.740717471907622,56.6,0.9,9.8,12.6,2.009761621041846,12.1,15.8,2035.8000000000002,Zach LaVine,19500000
